date,t,confirmed,deaths,recovered,Population,s_si,i_si,s_sir,i_sir,r_sir,recovered_reliable
2022-02-05,745,393779507,5765553,0.0,7744776836.0,0.9491554740261079,0.050844525973892114,0.9491554740261079,0.05010008192829999,0.0007444440455921228,False
2022-02-06,746,395542316,5771531,0.0,7744776836.0,0.948927861399259,0.05107213860074095,0.9489278613992591,0.050326922680099806,0.0007452159206411509,False
2022-02-07,747,398516432,5782632,0.0,7744776836.0,0.9485438456860915,0.0514561543139085,0.9485438456860915,0.050709505040152716,0.0007466492737557816,False
2022-02-08,748,401116122,5795427,0.0,7744776836.0,0.9482081755880306,0.05179182441196941,0.9482081755880306,0.05104352305704061,0.000748301354928802,False
2022-02-09,749,403549117,5808554,0.0,7744776836.0,0.9478940290281593,0.052105970971840665,0.9478940290281593,0.051355974668138266,0.0007499963037024041,False
2022-02-10,750,406363391,5820436,0.0,7744776836.0,0.9475306519987634,0.052469348001236586,0.9475306519987634,0.05171781750226276,0.0007515304989738248,False
2022-02-11,751,408788228,5832423,0.0,7744776836.0,0.9472175587939691,0.0527824412060309,0.9472175587939691,0.052029362954261374,0.0007530782517695259,False
2022-02-12,752,410513339,5841073,0.0,7744776836.0,0.9469948137056947,0.05300518629430525,0.9469948137056947,0.052250991160773586,0.0007541951335316694,False
2022-02-13,753,411919279,5846347,0.0,7744776836.0,0.9468132797467735,0.05318672025322642,0.9468132797467737,0.05243184414461804,0.0007548761086083798,False
2022-02-14,754,413962163,5857576,0.0,7744776836.0,0.9465495040378978,0.053450495962102114,0.946549504037898,0.05269416997311141,0.0007563259889907046,False
2022-02-15,755,415832953,5868222,0.0,7744776836.0,0.9463079489821984,0.05369205101780159,0.9463079489821984,0.05293435042496814,0.0007577005928334537,False
2022-02-16,756,418072759,5881335,0.0,7744776836.0,0.946018746846691,0.05398125315330907,0.9460187468466909,0.053221859419371916,0.0007593937339371517,False
2022-02-17,757,420135672,5893543,0.0,7744776836.0,0.9457523850077789,0.05424761499222106,0.9457523850077789,0.05348664497012758,0.000760970022093481,False
2022-02-18,758,422119106,5904181,0.0,7744776836.0,0.9454962854400315,0.054503714559968504,0.9454962854400315,0.0537413709669865,0.0007623435929819993,False
2022-02-19,759,423596187,5912539,0.0,7744776836.0,0.9453055658064929,0.054694434193507085,0.9453055658064928,0.053931011421592366,0.0007634227719147155,False
2022-02-20,760,424789720,5917919,0.0,7744776836.0,0.9451514576862367,0.05484854231376332,0.9451514576862367,0.05408442488012834,0.0007641174336349852,False
2022-02-21,761,426495378,5925467,0.0,7744776836.0,0.944931224355294,0.055068775644706,0.944931224355294,0.05430368361875418,0.0007650920259518243,False
2022-02-22,762,428169102,5935518,0.0,7744776836.0,0.9447151143194025,0.05528488568059755,0.9447151143194025,0.0545184958767739,0.0007663898038236514,False
2022-02-23,763,430086590,5947505,0.0,7744776836.0,0.9444675296516187,0.055532470348381255,0.9444675296516188,0.054764532791761904,0.0007679375566193525,False
2022-02-24,764,431874501,5958316,0.0,7744776836.0,0.9442366758726319,0.05576332412736805,0.9442366758726319,0.05499399066222494,0.0007693334651431137,False
2022-02-25,765,433528807,5967385,0.0,7744776836.0,0.9440230730748973,0.055976926925102685,0.9440230730748973,0.05520642247721959,0.0007705044478830997,False
2022-02-26,766,434802795,5973927,0.0,7744776836.0,0.9438585766630604,0.056141423336939646,0.9438585766630604,0.05537007419073424,0.0007713491462054053,False
2022-02-27,767,435854949,5978627,0.0,7744776836.0,0.9437227232973301,0.05627727670266986,0.9437227232973302,0.05550532069585381,0.0007719560068160498,False
2022-02-28,768,437463827,5986294,0.0,7744776836.0,0.9435149861301956,0.056485013869804424,0.9435149861301956,0.05571206790547735,0.0007729459643270733,False
2022-03-01,769,439062564,5994765,0.0,7744776836.0,0.9433085583616679,0.056691441638332056,0.9433085583616679,0.05591740190459375,0.0007740397337383008,False
2022-03-02,770,440722439,6002946,0.0,7744776836.0,0.9430942364986693,0.05690576350133067,0.9430942364986694,0.05613066744277201,0.0007750960585586588,False
2022-03-03,771,442497646,6011120,0.0,7744776836.0,0.9428650230510012,0.05713497694899882,0.9428650230510013,0.056358825469454754,0.0007761514795440647,False
2022-03-04,772,444260070,6019817,0.0,7744776836.0,0.9426374601350747,0.057362539864925295,0.9426374601350748,0.05658526543501298,0.0007772744299123146,False
2022-03-05,773,445550401,6025459,0.0,7744776836.0,0.9424708535268633,0.05752914647313667,0.9424708535268634,0.056751143552253025,0.0007780029208836457,False
2022-03-06,774,446660147,6029686,0.0,7744776836.0,0.9423275639236249,0.057672436076375025,0.942327563923625,0.05689388736829963,0.0007785487080753891,False
2022-03-07,775,448401620,6037552,0.0,7744776836.0,0.9421027061857099,0.057897293814290096,0.9421027061857099,0.05711772945396719,0.000779564360322906,False
2022-03-08,776,449985919,6044438,0.0,7744776836.0,0.9418981426413304,0.05810185735866954,0.9418981426413304,0.0573214038829924,0.0007804534756771396,False
2022-03-09,777,451976099,6052634,0.0,7744776836.0,0.9416411720349278,0.05835882796507218,0.9416411720349278,0.057577316227785495,0.0007815117372866804,False
2022-03-10,778,453847080,6060159,0.0,7744776836.0,0.9413995923174461,0.058600407682553916,0.9413995923174461,0.05781792432269381,0.0007824833598601058,False
2022-03-11,779,455719680,6066369,0.0,7744776836.0,0.9411578035558519,0.05884219644414813,0.9411578035558519,0.0580589112535663,0.0007832851905818297,False
2022-03-12,780,457280387,6071102,0.0,7744776836.0,0.9409562861934992,0.0590437138065007,0.9409562861934992,0.05825981749437202,0.0007838963121286766,False
2022-03-13,781,458418032,6074656,0.0,7744776836.0,0.9408093942915,0.05919060570849998,0.9408093942915,0.05840625050645423,0.0007843552020457468,False
2022-03-14,782,460415942,6080255,0.0,7744776836.0,0.9405514255930718,0.059448574406928203,0.9405514255930717,0.058663496266040116,0.0007850781408880869,False
2022-03-15,783,462225344,6085871,0.0,7744776836.0,0.940317796911663,0.059682203088336994,0.940317796911663,0.058896399813578824,0.0007858032747581676,False
2022-03-16,784,464464205,6092759,0.0,7744776836.0,0.940028716793874,0.05997128320612594,0.940028716793874,0.05918459055777498,0.0007866926483509589,False
2022-03-17,785,466542109,6099841,0.0,7744776836.0,0.9397604193278527,0.06023958067214734,0.9397604193278527,0.05945197360106349,0.0007876070710838492,False
2022-03-18,786,468433636,6105602,0.0,7744776836.0,0.9395161867256675,0.06048381327433255,0.9395161867256674,0.05969546234708318,0.0007883509272493646,False
2022-03-19,787,469913015,6109457,0.0,7744776836.0,0.939325170376026,0.06067482962397395,0.939325170376026,0.059885980941904574,0.0007888486820693719,False
2022-03-20,788,470873843,6112784,0.0,7744776836.0,0.939201108957557,0.060798891042442946,0.939201108957557,0.0600096127805328,0.0007892782619101408,False
2022-03-21,789,472753728,6128916,0.0,7744776836.0,0.9389583795620163,0.061041620437983654,0.9389583795620163,0.06025025922386694,0.0007913612141167188,False
2022-03-22,790,474730951,6133991,0.0,7744776836.0,0.9387030819541099,0.061296918045890096,0.9387030819541099,0.06050490155143316,0.000792016494456936,False
2022-03-23,791,476534854,6139975,0.0,7744776836.0,0.9384701632996155,0.06152983670038443,0.9384701632996155,0.06073704755616279,0.0007927891442216374,False
2022-03-24,792,478319055,6145245,0.0,7744776836.0,0.9382397885531534,0.06176021144684665,0.9382397885531534,0.06096674184402542,0.0007934696028212323,False
2022-03-25,793,480078626,6154420,0.0,7744776836.0,0.9380125940145294,0.06198740598547054,0.9380125940145294,0.06119275171326576,0.0007946542722047776,False
2022-03-26,794,481203035,6157240,0.0,7744776836.0,0.9378674111353051,0.062132588864694825,0.9378674111353051,0.061337570476123655,0.0007950183885711643,False
2022-03-27,795,482053796,6159875,0.0,7744776836.0,0.9377575614885025,0.06224243851149748,0.9377575614885025,0.061447079893626515,0.0007953586178709618,False
2022-03-28,796,483898093,6164157,0.0,7744776836.0,0.9375194271898579,0.062480572810142104,0.9375194271898579,0.061684661303519066,0.0007959115066230425,False
2022-03-29,797,485649915,6168605,0.0,7744776836.0,0.9372932331965259,0.0627067668034741,0.9372932331965258,0.06191028097429869,0.0007964858291754141,False
2022-03-30,798,487247590,6173509,0.0,7744776836.0,0.9370869425526724,0.06291305744732759,0.9370869425526724,0.062115938417208645,0.0007971190301189461,False
2022-03-31,799,488810861,6178001,0.0,7744776836.0,0.9368850941284889,0.06311490587151115,0.9368850941284889,0.06231720683759157,0.0007976990339195875,False
2022-04-01,800,490229883,6182878,0.0,7744776836.0,0.9367018710311616,0.06329812896883838,0.9367018710311616,0.062499800220195786,0.0007983287486425904,False
2022-04-02,801,491102544,6185451,0.0,7744776836.0,0.9365891936721519,0.06341080632784808,0.9365891936721519,0.06261214535530098,0.0007986609725470985,False
2022-04-03,802,491795689,6187345,0.0,7744776836.0,0.9364996952896062,0.06350030471039385,0.9364996952896061,0.0627013991859326,0.0007989055244612603,False
2022-04-04,803,493029039,6190722,0.0,7744776836.0,0.9363404460270235,0.06365955397297648,0.9363404460270236,0.0628602124127105,0.0007993415602659722,False
2022-04-05,804,494394436,6194890,0.0,7744776836.0,0.9361641469510252,0.0638358530489748,0.9361641469510251,0.06303597331955453,0.0007998797294202629,False
2022-04-06,805,495614407,6199209,0.0,7744776836.0,0.9360066251752744,0.06399337482472554,0.9360066251752744,0.0631929374291399,0.0008004373955856615,False
2022-04-07,806,496892754,6203530,0.0,7744776836.0,0.9358415659325009,0.06415843406749906,0.9358415659325009,0.06335743874750945,0.0008009953199896178,False
2022-04-08,807,498067151,6207458,0.0,7744776836.0,0.935689928638765,0.06431007136123502,0.935689928638765,0.06350856886071804,0.000801502500516982,False
2022-04-09,808,498809406,6209802,0.0,7744776836.0,0.9355940892084343,0.06440591079156564,0.9355940892084343,0.06360410563545901,0.000801805156106631,False
2022-04-10,809,499371019,6211574,0.0,7744776836.0,0.9355215741428756,0.06447842585712434,0.9355215741428757,0.06367639190165557,0.0008020339554687719,False
2022-04-11,810,500357346,6214427,0.0,7744776836.0,0.935394220311915,0.064605779688085,0.935394220311915,0.06380337735531363,0.0008024023327713609,False
2022-04-12,811,501476932,6217706,0.0,7744776836.0,0.9352496601749727,0.06475033982502734,0.9352496601749727,0.06394751411014059,0.0008028257148867446,False
2022-04-13,812,502551958,6221772,0.0,7744776836.0,0.9351108535930963,0.06488914640690364,0.9351108535930963,0.06408579569302905,0.0008033507138745915,False
2022-04-14,813,503514561,6225333,0.0,7744776836.0,0.9349865629879074,0.06501343701209263,0.9349865629879074,0.064209626504466,0.0008038105076266138,False
2022-04-15,814,504173546,6227807,0.0,7744776836.0,0.9349014753199275,0.06509852468007253,0.9349014753199275,0.06429439473135001,0.0008041299487225147,False
2022-04-16,815,504728004,6229417,0.0,7744776836.0,0.934829884102809,0.06517011589719097,0.934829884102809,0.06436577806642949,0.0008043378307614801,False
2022-04-17,816,505135766,6230953,0.0,7744776836.0,0.9347772341674223,0.0652227658325777,0.9347772341674223,0.06441822967460388,0.0008045361579738099,False
2022-04-18,817,505593027,6232516,0.0,7744776836.0,0.9347181929568513,0.06528180704314873,0.9347181929568512,0.06447706907174207,0.000804737971406669,False
2022-04-19,818,506611148,6235533,0.0,7744776836.0,0.9345867339075385,0.0654132660924615,0.9345867339075385,0.0646081385681905,0.0008051275242709912,False
2022-04-20,819,507572864,6239694,0.0,7744776836.0,0.9344625578311498,0.06553744216885012,0.9344625578311498,0.0647317773792598,0.0008056647895903297,False
2022-04-21,820,508494564,6242784,0.0,7744776836.0,0.9343435485918241,0.06565645140817586,0.9343435485918241,0.06485038764001386,0.0008060637681620088,False
2022-04-22,821,509326073,6245549,0.0,7744776836.0,0.9342361847493781,0.0657638152506219,0.9342361847493781,0.06495739446765383,0.0008064207829680581,False
2022-04-23,822,509804848,6247151,0.0,7744776836.0,0.9341743656666417,0.06582563433335835,0.9341743656666417,0.06501900670130555,0.0008066276320527927,False
2022-04-24,823,510170201,6248317,0.0,7744776836.0,0.9341271915507521,0.06587280844924787,0.9341271915507521,0.06506603026411593,0.000806778185131944,False
2022-04-25,824,510807207,6250454,0.0,7744776836.0,0.9340449417954023,0.0659550582045977,0.9340449417954023,0.06514800409156683,0.000807054113030869,False
2022-04-26,825,511586152,6254734,0.0,7744776836.0,0.9339443649787302,0.06605563502126971,0.9339443649787302,0.06524802827772531,0.0008076067435443921,False
2022-04-27,826,512270545,6257861,0.0,7744776836.0,0.9338559966481131,0.0661440033518869,0.9338559966481131,0.06533599285235751,0.000808010499529389,False
2022-04-28,827,513029820,6260860,0.0,7744776836.0,0.9337579596076563,0.06624204039234372,0.9337579596076563,0.06543364266409703,0.0008083977282466916,False
2022-04-29,828,513674263,6263399,0.0,7744776836.0,0.9336747495922295,0.06632525040777043,0.9336747495922295,0.06551652484567472,0.0008087255620957184,False
2022-04-30,829,514028003,6264863,0.0,7744776836.0,0.9336290749385254,0.06637092506147456,0.9336290749385255,0.06556201046875458,0.0008089145927199703,False
2022-05-01,830,514337424,6266066,0.0,7744776836.0,0.9335891227221411,0.06641087727785885,0.9335891227221412,0.06560180735464642,0.0008090699232124395,False
2022-05-02,831,514784854,6267807,0.0,7744776836.0,0.9335313508832006,0.06646864911679942,0.9335313508832006,0.06565935439692248,0.0008092947198769356,False
2022-05-03,832,515456909,6270002,0.0,7744776836.0,0.9334445756262459,0.06655542437375403,0.9334445756262459,0.06574584623706,0.0008095781366940345,False
2022-05-04,833,516084404,6273723,0.0,7744776836.0,0.9333635539243574,0.0666364460756426,0.9333635539243574,0.06582638748611194,0.0008100585895306745,False
2022-05-05,834,516684038,6275963,0.0,7744776836.0,0.9332861296146971,0.06671387038530287,0.9332861296146971,0.06590352256858754,0.0008103478167153221,False
2022-05-06,835,517314925,6278096,0.0,7744776836.0,0.9332046699402147,0.06679533005978534,0.9332046699402146,0.06598470683164821,0.0008106232281371316,False
2022-05-07,836,517654258,6279250,0.0,7744776836.0,0.9331608555079611,0.06683914449203891,0.9331608555079611,0.06602837226025399,0.0008107722317849366,False
2022-05-08,837,517933111,6280091,0.0,7744776836.0,0.9331248502096929,0.06687514979030701,0.9331248502096929,0.06606426896920856,0.0008108808210984583,False
2022-05-09,838,518623538,6281977,0.0,7744776836.0,0.9330357027733471,0.06696429722665284,0.9330357027733471,0.06615317288659446,0.0008111243400583893,False
2022-05-10,839,519264799,6283976,0.0,7744776836.0,0.9329529036154658,0.06704709638453422,0.9329529036154658,0.0662357139350374,0.0008113824494968314,False
2022-05-11,840,519959508,6286202,0.0,7744776836.0,0.9328632032903679,0.06713679670963214,0.9328632032903679,0.06632512684062056,0.0008116698690115749,False
2022-05-12,841,520612153,6288197,0.0,7744776836.0,0.9327789342386159,0.06722106576138406,0.9327789342386159,0.06640913829941116,0.0008119274619729017,False
2022-05-13,842,521185114,6290079,0.0,7744776836.0,0.9327049539274808,0.06729504607251927,0.9327049539274808,0.06648287560806355,0.0008121704644557172,False
2022-05-14,843,521623840,6291043,0.0,7744776836.0,0.9326483059427434,0.06735169405725663,0.9326483059427434,0.06653939912181608,0.0008122949354405388,False
2022-05-15,844,521997492,6291822,0.0,7744776836.0,0.9326000602659585,0.06739993973404142,0.9326000602659587,0.06658754421468265,0.0008123955193587711,False
2022-05-16,845,522587922,6293400,0.0,7744776836.0,0.9325238243701409,0.06747617562985904,0.932523824370141,0.06666357636027823,0.000812599269580813,False
2022-05-17,846,523196288,6295253,0.0,7744776836.0,0.9324452725909377,0.0675547274090623,0.9324452725909378,0.06674188888145775,0.0008128385276045415,False
2022-05-18,847,523956899,6297614,0.0,7744776836.0,0.9323470630471243,0.06765293695287568,0.9323470630471243,0.06683979357465375,0.0008131433782219312,False
2022-05-19,848,524552967,6299347,0.0,7744776836.0,0.9322700991768125,0.06772990082318751,0.9322700991768126,0.06691653368125532,0.0008133671419321965,False
2022-05-20,849,525179079,6301345,0.0,7744776836.0,0.9321892560468865,0.06781074395311343,0.9321892560468865,0.06699711883086208,0.0008136251222513599,False
